label,pred
0.0,0.007582443
0.0,0.010194821
0.0,0.3979929
0.0,0.014970827
0.0,0.36456552
0.0,0.023412094
0.0,0.015127979
0.0,0.02198593
0.0,0.56561035
0.0,0.49895456
0.0,0.4812808
0.0,0.39554614
0.0,0.036601637
0.0,0.13500662
0.0,0.61544573
0.0,0.5394618
0.0,0.017933864
0.0,0.100003645
0.0,0.020768026
0.0,0.009636546
0.0,0.018019656
0.0,0.02851289
0.0,0.056196306
0.0,0.114091136
0.0,0.026099224
0.0,0.5742127
0.0,0.5991555
0.0,0.53996646
0.0,0.019748714
0.0,0.41546923
0.0,0.018286526
0.0,0.5047303
0.0,0.10524347
0.0,0.024467
0.0,0.26372635
0.0,0.70189714
0.0,0.68056095
0.0,0.03323705
0.0,0.75370026
0.0,0.031134572
0.0,0.5454394
0.0,0.7639069
0.0,0.112117186
0.0,0.6612102
0.0,0.036128093
0.0,0.20429218
0.0,0.014509545
0.0,0.027836189
0.0,0.12633541
0.0,0.27118072
0.0,0.14305566
0.0,0.023611132
0.0,0.118460864
0.0,0.01318318
0.0,0.02174554
0.0,0.012863597
0.0,0.01554556
0.0,0.69026375
0.0,0.5002905
0.0,0.042540982
0.0,0.007565664
0.0,0.54285043
0.0,0.16529147
0.0,0.3012629
0.0,0.19762291
0.0,0.053604152
0.0,0.083810695
0.0,0.11264004
0.0,0.15232441
0.0,0.41803282
0.0,0.19631968
0.0,0.389308
0.0,0.02064276
0.0,0.5623793
0.0,0.01919687
0.0,0.075951666
0.0,0.5394618
0.0,0.015283129
0.0,0.57181966
0.0,0.054474402
0.0,0.010529772
0.0,0.62371284
0.0,0.064212635
0.0,0.4401644
0.0,0.012152125
0.0,0.06823558
0.0,0.20633212
0.0,0.21849813
0.0,0.5394618
0.0,0.5475826
0.0,0.12537912
0.0,0.3656788
0.0,0.010046619
0.0,0.3937486
0.0,0.3897569
0.0,0.04495403
0.0,0.52320063
0.0,0.016484449
0.0,0.07671765
0.0,0.334405
0.0,0.54677457
0.0,0.08758422
0.0,0.029851025
0.0,0.026220877
0.0,0.36060876
0.0,0.12678212
0.0,0.010025121
0.0,0.53578377
0.0,0.2107251
0.0,0.08051046
0.0,0.0125995455
0.0,0.027373403
0.0,0.009125754
0.0,0.010358121
0.0,0.12481621
0.0,0.70888174
0.0,0.15519597
0.0,0.36818248
0.0,0.00904733
0.0,0.048963085
0.0,0.017980054
0.0,0.16602181
0.0,0.6573356
0.0,0.15009813
0.0,0.6018647
0.0,0.54211456
0.0,0.046940017
0.0,0.43220356
0.0,0.0574112
0.0,0.03760727
0.0,0.5788508
0.0,0.022655275
0.0,0.5394618
0.0,0.5395577
0.0,0.009433661
0.0,0.061018992
0.0,0.084205694
0.0,0.038977545
0.0,0.5394618
0.0,0.57456625
0.0,0.5412024
0.0,0.010568739
0.0,0.59066767
0.0,0.23648043
0.0,0.02729736
0.0,0.3166794
0.0,0.4924915
0.0,0.018342938
0.0,0.28339657
0.0,0.026034664
0.0,0.281951
0.0,0.6993343
0.0,0.03475914
0.0,0.5394618
0.0,0.01350107
0.0,0.6844129
0.0,0.5394618
0.0,0.078500375
0.0,0.26847517
0.0,0.022894373
0.0,0.28916225
0.0,0.016109554
0.0,0.032616183
0.0,0.15449291
0.0,0.26113486
0.0,0.062912956
0.0,0.0684583
0.0,0.014872861
0.0,0.1864609
0.0,0.6385322
0.0,0.04547245
0.0,0.08261498
0.0,0.021299774
0.0,0.25475663
0.0,0.01762066
0.0,0.4302017
0.0,0.008390445
0.0,0.02031392
0.0,0.02271683
0.0,0.075214185
0.0,0.05263897
0.0,0.37638912
0.0,0.043166075
0.0,0.005643367
0.0,0.2290616
0.0,0.45936683
0.0,0.14117247
0.0,0.05676005
0.0,0.2533463
0.0,0.47036216
0.0,0.5439918
0.0,0.14463931
0.0,0.6357602
0.0,0.07800464
0.0,0.67221
0.0,0.0325853
0.0,0.019482978
0.0,0.33540428
0.0,0.034162737
0.0,0.06967288
0.0,0.6184953
0.0,0.7335856
0.0,0.3012851
0.0,0.011878671
0.0,0.60109
0.0,0.5262566
0.0,0.09547126
0.0,0.54538393
0.0,0.012978991
0.0,0.4417172
0.0,0.04040566
0.0,0.015943427
0.0,0.27691236
0.0,0.35877594
0.0,0.20176062
0.0,0.03396106
0.0,0.1114497
0.0,0.02876218
0.0,0.6604149
0.0,0.050398517
0.0,0.025178146
0.0,0.033419833
0.0,0.35301077
0.0,0.19542567
0.0,0.13543151
0.0,0.023254188
0.0,0.36888626
0.0,0.13697934
0.0,0.78510314
0.0,0.5300376
0.0,0.2746539
0.0,0.20386037
0.0,0.5515435
0.0,0.026288064
0.0,0.5394618
0.0,0.2955851
0.0,0.3127771
0.0,0.03766706
0.0,0.3822788
0.0,0.009433419
0.0,0.018832209
0.0,0.046543106
0.0,0.5345806
0.0,0.39116964
0.0,0.075812
0.0,0.09055573
0.0,0.14150773
0.0,0.15603524
0.0,0.5394618
0.0,0.013793282
0.0,0.20677936
0.0,0.010494012
0.0,0.43366972
0.0,0.62911195
0.0,0.019603822
0.0,0.09722824
0.0,0.55965537
0.0,0.0055486592
0.0,0.31913584
0.0,0.5394618
0.0,0.5690982
0.0,0.041118562
0.0,0.037574884
0.0,0.6730701
0.0,0.6633188
0.0,0.47932357
0.0,0.53908
0.0,0.36460185
0.0,0.0178526
0.0,0.19958578
0.0,0.018356455
0.0,0.01133069
0.0,0.3077741
0.0,0.034808338
0.0,0.39406374
0.0,0.54175985
0.0,0.31331095
0.0,0.03500662
0.0,0.5394618
0.0,0.124729775
0.0,0.025714302
0.0,0.1436028
0.0,0.5377957
0.0,0.009226999
0.0,0.5986706
0.0,0.008547886
0.0,0.4515741
0.0,0.33062226
0.0,0.14837845
0.0,0.1251355
0.0,0.3175206
0.0,0.020008499
0.0,0.5021744
0.0,0.08535691
0.0,0.022976432
0.0,0.014033212
0.0,0.17643553
0.0,0.0056856405
0.0,0.54322594
0.0,0.63051635
0.0,0.008608814
0.0,0.006716608
0.0,0.094547935
0.0,0.7387678
0.0,0.53081876
0.0,0.5562249
0.0,0.5394618
0.0,0.75988203
0.0,0.39013788
0.0,0.028498912
0.0,0.19773175
0.0,0.5456895
0.0,0.078720465
0.0,0.37193775
0.0,0.3003171
0.0,0.7447082
0.0,0.048839357
0.0,0.16099401
0.0,0.03160666
0.0,0.29556513
0.0,0.43110925
0.0,0.1260107
0.0,0.460323
0.0,0.083116785
0.0,0.4137243
0.0,0.56040245
0.0,0.23341534
0.0,0.11230548
0.0,0.55913043
0.0,0.64049315
0.0,0.51573956
0.0,0.12998691
0.0,0.37318262
0.0,0.04859509
0.0,0.053459607
0.0,0.013126507
0.0,0.6672353
0.0,0.408749
1.0,0.5953488
1.0,0.45887417
1.0,0.5953488
1.0,0.6000162
1.0,0.59569985
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.5917371
1.0,0.5971375
1.0,0.30887488
1.0,0.5959644
1.0,0.59840137
1.0,0.41306964
1.0,0.43789586
1.0,0.6000162
1.0,0.5953488
1.0,0.19035602
1.0,0.6000162
1.0,0.59924734
1.0,0.6000162
1.0,0.6000162
1.0,0.59862
1.0,0.5980136
1.0,0.5860612
1.0,0.6000162
1.0,0.43322602
1.0,0.5953488
1.0,0.59962475
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.0032560767
1.0,0.37310123
1.0,0.5995697
1.0,0.59844327
1.0,0.34185246
1.0,0.6000162
1.0,0.6000162
1.0,0.40706697
1.0,0.36766687
1.0,0.59982336
1.0,0.518916
1.0,0.3751907
1.0,0.6000162
1.0,0.48065266
1.0,0.5953488
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.59743476
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.4521189
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59710896
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59905946
1.0,0.6000162
1.0,0.5972685
1.0,0.6000162
1.0,0.6000162
1.0,0.5983334
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59565747
1.0,0.6000162
1.0,0.59796005
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.34390324
1.0,0.4896584
1.0,0.5641113
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59743
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59565234
1.0,0.6000162
1.0,0.3679872
1.0,0.5989482
1.0,0.5998515
1.0,0.59772205
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59812105
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.5968459
1.0,0.59837824
1.0,0.6000162
1.0,0.5997922
1.0,0.5958672
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.3062437
1.0,0.5953488
1.0,0.16347954
1.0,0.14888656
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5988579
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.50241727
1.0,0.6000162
1.0,0.0105661955
1.0,0.6000162
1.0,0.6000162
1.0,0.5574636
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59574413
1.0,0.5984286
1.0,0.44878182
1.0,0.5953488
1.0,0.6000162
1.0,0.5953488
1.0,0.33492362
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.12925148
1.0,0.5953488
1.0,0.2646443
1.0,0.6000162
1.0,0.59784615
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.5994118
1.0,0.6000162
1.0,0.59793985
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5957398
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.3308847
1.0,0.55325574
1.0,0.6000162
1.0,0.5971463
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.37624317
1.0,0.4818563
1.0,0.5953488
1.0,0.59846586
1.0,0.5984596
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59543496
1.0,0.6000162
1.0,0.59970266
1.0,0.48095465
1.0,0.59912664
1.0,0.5980737
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.5953488
1.0,0.5953488
1.0,0.36117223
1.0,0.3558164
1.0,0.037626468
1.0,0.18051524
1.0,0.6000162
1.0,0.59919536
1.0,0.6000162
1.0,0.49580234
1.0,0.5960194
1.0,0.59714085
1.0,0.6000162
1.0,0.6000162
1.0,0.5893289
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59732884
1.0,0.5953488
1.0,0.59709567
1.0,0.5953488
1.0,0.00031537467
1.0,0.6000162
1.0,0.5978535
1.0,0.41988286
1.0,0.0036730205
1.0,0.6000162
1.0,0.5999988
1.0,0.6000162
1.0,0.5979921
1.0,0.6000162
1.0,0.36412138
1.0,0.6000162
1.0,0.5996211
1.0,0.6000162
1.0,0.6000162
1.0,0.5999036
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.22735652
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.58424896
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5920285
1.0,0.6000162
1.0,0.5953488
1.0,0.5953488
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.5979569
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59712243
1.0,0.6000162
1.0,0.5997799
1.0,0.6000162
1.0,0.6000162
1.0,0.59827185
1.0,0.59876686
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5686725
1.0,0.6000162
1.0,0.5981179
1.0,0.5999417
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59546643
1.0,0.6000162
1.0,0.59802175
1.0,0.6000162
1.0,0.5785242
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.19617361
1.0,0.6000162
1.0,0.5749008
1.0,0.5953488
1.0,0.5990129
1.0,0.4287504
1.0,0.47994697
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.3567994
1.0,0.4228644
1.0,0.6000162
1.0,0.6000162
1.0,0.056503832
1.0,0.45500278
1.0,0.6000162
1.0,0.6000162
1.0,0.11150888
1.0,0.16520804
1.0,0.5969435
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.13144551
1.0,0.5964026
1.0,0.26815075
1.0,0.6000162
1.0,1.9995248e-05
1.0,0.5996485
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59845906
1.0,0.6000162
1.0,0.5953488
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59895724
1.0,0.49018782
1.0,0.6000162
1.0,0.6000162
1.0,0.59994
1.0,0.6000162
1.0,0.5974335
1.0,0.32021314
1.0,0.3842044
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.46038485
1.0,0.59755385
1.0,0.59746104
1.0,0.6000162
1.0,0.6000162
1.0,0.06819648
1.0,0.3023336
1.0,0.59720534
1.0,0.6000162
1.0,0.33423132
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.31684077
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.31123084
1.0,0.6000162
1.0,0.06999321
1.0,0.6000162
1.0,0.5076318
1.0,0.24072358
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59992653
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5980219
1.0,0.5953488
1.0,0.598659
1.0,0.58718055
1.0,0.51028764
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5959808
1.0,0.6000162
1.0,0.49286503
1.0,0.59547913
1.0,0.5989747
1.0,0.17878024
1.0,0.34198788
1.0,0.5953488
1.0,0.5953488
1.0,0.20773076
1.0,0.5953488
1.0,0.43124607
1.0,0.47248286
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5958442
1.0,0.5953488
1.0,0.5980655
1.0,0.009052629
1.0,0.59661824
1.0,0.5953488
1.0,0.3888274
1.0,0.042481937
1.0,0.5993099
1.0,0.6000162
1.0,0.59949887
1.0,0.6000162
1.0,0.59708863
1.0,0.6000162
1.0,0.6000162
1.0,0.5958388
1.0,0.59915566
1.0,0.35852113
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59835297
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.36312848
1.0,0.21935858
1.0,0.26464254
1.0,0.5953488
1.0,0.6000162
1.0,0.58889854
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.59573215
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.58498836
1.0,0.36053512
1.0,0.5953488
1.0,0.6000162
1.0,0.5069712
1.0,0.6000162
1.0,0.0012488229
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5790175
1.0,0.3908548
1.0,0.59573966
1.0,0.32648453
1.0,0.59757257
1.0,0.59341395
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59945846
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.39648736
1.0,0.5953488
1.0,0.5990058
1.0,0.5982487
1.0,0.5987104
1.0,0.5963614
1.0,0.58174974
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.45032015
1.0,0.5328233
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5995677
1.0,0.6000162
1.0,0.5953488
1.0,0.5992732
1.0,0.49523678
1.0,0.59941447
1.0,0.6000162
1.0,0.5997438
1.0,0.6000162
1.0,0.598629
1.0,0.6000162
1.0,0.24569008
1.0,0.6000162
1.0,0.5978554
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.5997062
1.0,0.6000162
1.0,0.6000162
1.0,0.59587735
1.0,0.39352643
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.5972792
1.0,0.6000162
1.0,0.6000162
1.0,0.06126098
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5995277
1.0,0.6000162
1.0,0.59585744
1.0,0.6000162
1.0,0.6000162
1.0,0.5987439
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5988733
1.0,0.6000162
1.0,0.5991648
1.0,0.5981028
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.42143086
1.0,0.5953488
1.0,0.6000162
1.0,0.3158386
1.0,0.028287094
1.0,0.6000162
1.0,0.5953488
1.0,0.4481704
1.0,0.5953488
1.0,0.5953488
1.0,0.6000162
1.0,0.59972996
1.0,0.6000162
1.0,0.5979865
1.0,0.6000162
1.0,0.5270381
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.56268287
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.30473423
1.0,0.5999665
1.0,0.6000162
1.0,0.5992211
1.0,0.33501402
1.0,0.59454525
1.0,0.12505351
1.0,0.5650805
1.0,0.3036819
1.0,0.5999849
1.0,0.004519947
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5976439
1.0,0.6000162
1.0,0.5966015
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59727985
1.0,0.5980593
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5092407
1.0,0.59860826
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.5973945
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59820235
1.0,0.59885406
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.34133482
1.0,0.6000162
1.0,0.5995164
1.0,0.6000162
1.0,0.6000162
1.0,0.5054462
1.0,0.6000162
1.0,0.6000162
1.0,0.007922928
1.0,0.3885724
1.0,0.022220656
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.23140515
1.0,0.6000162
1.0,0.5964959
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.59926116
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.0002772094
1.0,0.34879827
1.0,0.59267634
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.0038662679
1.0,0.23722912
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.49484217
1.0,0.6000162
1.0,0.6000162
1.0,0.5953488
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59851444
1.0,0.6000162
1.0,0.5988271
1.0,0.6000162
1.0,0.5986201
1.0,0.6000162
1.0,0.45107424
1.0,0.022930562
1.0,0.43312773
1.0,0.59555924
1.0,0.5998201
1.0,0.5953488
1.0,0.5953488
1.0,0.2820445
1.0,0.5960854
1.0,0.49320447
1.0,0.3678332
1.0,0.5978299
1.0,0.5953488
1.0,0.332893
1.0,0.59823084
1.0,0.5416037
1.0,0.5959481
1.0,0.5983859
1.0,0.5829709
1.0,0.5713983
1.0,0.53284687
1.0,0.59584284
1.0,0.6000162
1.0,0.59584427
1.0,0.4211809
1.0,0.5996951
1.0,0.6000162
1.0,0.55967754
1.0,0.35549527
1.0,0.59933084
1.0,0.31817818
1.0,0.5953488
1.0,0.0016980253
1.0,0.2843509
1.0,0.6000162
1.0,0.599203
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.6000162
1.0,0.59981585
1.0,0.6000162
1.0,0.6000162
1.0,0.45774558
1.0,0.39439514
1.0,0.6000162
0.0,1.2519318e-05
0.0,0.6000162
0.0,0.00013432457
0.0,0.4648143
0.0,0.6000162
0.0,0.59694433
0.0,0.364666
0.0,0.44488922
0.0,0.000150481
0.0,0.0009039483
0.0,0.0011414678
0.0,0.0015271062
0.0,0.6000162
0.0,0.32326773
0.0,0.012551573
0.0,0.31176093
0.0,0.5936073
0.0,0.41599065
0.0,0.6000162
0.0,0.5953488
0.0,0.0002370946
0.0,0.5402736
0.0,0.37632054
0.0,0.5781638
0.0,0.6000162
0.0,0.046487615
0.0,3.796582e-05
0.0,0.38961557
0.0,0.50370514
0.0,0.4762543
0.0,9.483348e-06
0.0,0.007170633
0.0,4.8460395e-05
0.0,0.5612723
0.0,0.19673742
0.0,0.5102979
0.0,0.49434158
0.0,0.024378559
0.0,0.0003425466
0.0,0.5953488
0.0,0.22373661
0.0,0.014078095
0.0,0.0011415613
0.0,0.5953488
0.0,0.6000162
0.0,3.245908e-05
0.0,0.049038935
0.0,0.16637857
0.0,0.0010359752
0.0,0.6000162
0.0,0.5954819
0.0,0.36680576
0.0,0.06106787
0.0,0.004400332
0.0,0.0094930865
0.0,0.25255397
0.0,0.045906328
0.0,4.2469446e-06
0.0,0.038736533
0.0,0.4573906
0.0,0.5953488
0.0,0.041894104
0.0,0.6000162
0.0,0.011318615
0.0,0.00020183517
0.0,0.011364082
0.0,0.35521743
0.0,0.0064963466
0.0,0.4776845
0.0,0.6000162
0.0,0.5383061
0.0,0.16874045
0.0,0.45635456
0.0,0.5953488
0.0,7.9085155e-05
0.0,0.21523514
0.0,0.06990804
0.0,0.00044266428
0.0,0.6000162
0.0,0.59598505
0.0,0.004540692
0.0,0.5959876
0.0,0.00017700976
0.0,0.4646027
0.0,0.023024304
0.0,0.08570926
0.0,0.00037044185
0.0,0.00081917184
0.0,0.59662217
0.0,0.45408234
0.0,0.5953488
0.0,0.5975554
0.0,0.4445819
0.0,0.6000162
0.0,0.3538751
0.0,7.073817e-06
0.0,0.06869898
0.0,0.40000448
0.0,0.52407444
0.0,0.29915002
0.0,0.3014936
0.0,0.061675753
0.0,3.7857288e-05
0.0,0.5584926
0.0,0.20151302
0.0,0.6000162
0.0,0.5715047
0.0,0.0066510513
0.0,0.4373895
0.0,0.2945935
0.0,0.27731237
0.0,0.0034224049
0.0,0.5953488
0.0,0.6000162
0.0,0.05323045
0.0,0.4284202
0.0,0.0011411699
0.0,0.00090140686
0.0,0.022937486
0.0,9.783008e-05
0.0,0.00034343568
0.0,0.24466473
0.0,7.181019e-05
0.0,0.0042120186
0.0,0.0007852958
0.0,0.17424637
0.0,0.35378516
0.0,0.002681821
0.0,0.6000162
0.0,0.6000162
0.0,0.20774972
0.0,0.00552943
0.0,0.46151218
0.0,0.07423283
0.0,0.4440431
0.0,0.5981352
0.0,0.027957264
0.0,0.4770687
0.0,0.6000162
0.0,0.45787224
0.0,0.03232214
0.0,0.55631065
0.0,0.0003150519
0.0,0.0010387488
0.0,0.5953488
0.0,0.035610616
0.0,0.0016207395
0.0,0.00033263405
0.0,0.5977802
0.0,0.00060215296
0.0,0.0001365161
0.0,0.164351
0.0,0.011990381
0.0,0.013481911
0.0,0.00027176618
0.0,0.24881174
0.0,0.00034972286
0.0,0.14634825
0.0,0.016004385
0.0,0.4300161
0.0,0.5971832
0.0,0.00039928753
0.0,0.3109478
0.0,0.2817044
0.0,0.3987579
0.0,0.18292211
0.0,0.5955407
0.0,0.02877342
0.0,0.5953488
0.0,0.5953488
0.0,0.003963672
0.0,0.25097328
0.0,0.5967588
0.0,0.6000162
0.0,8.971013e-05
0.0,0.18272844
0.0,0.011331759
0.0,0.49790892
0.0,0.003243302
0.0,4.8526523e-05
0.0,0.04339976
0.0,0.010936296
0.0,0.029850237
0.0,0.00062448194
0.0,0.00386046
