35	38	4.75e-07
36	0	0.385454033
36	1	0.385454033
36	2	0.385454033
36	3	0.272531793
36	4	0.272531793
36	5	0.385454033
36	6	0.458406011
36	7	0.088330778
36	8	0.272531793
36	9	0.385454033
36	10	0.385454033
36	11	0.385454033
36	12	0.385454033
36	13	0.176694446
36	14	0.229160343
36	15	0.353454682
36	16	0.353454682
36	17	0.385454033
36	18	0.385454033
36	19	0.385454033
36	20	0.249906941
36	21	0.385454033
36	22	0.385454033
36	23	0.018561483
36	24	0.385454033
36	25	0.005516564
36	26	0.192691143
36	27	0.385454033
36	28	0.297204943
36	29	0.176694446
36	30	0.324111831
36	31	0.385454033
36	32	0.385454033
36	33	0.353454682
36	34	0.324111831
36	35	5.18e-07
36	36	1.0
36	37	0.458406011
36	38	0.385454033
37	0	0.707040969
37	1	0.707040969
37	2	0.707040969
37	3	0.420350385
37	4	0.499906932
37	5	0.707040969
37	6	0.707040969
37	7	0.096327638
37	8	0.353454682
37	9	0.707040969
37	10	0.420350385
37	11	0.707040969
37	12	0.499906932
37	13	0.229160343
37	14	0.353454682
37	15	0.648344341
37	16	0.648344341
37	17	0.707040969
37	18	0.707040969
37	19	0.707040969
37	20	0.458406011
37	21	0.707040969
37	22	0.840857282
37	23	0.02862905
37	24	0.707040969
37	25	0.004253556
37	26	0.297204943
37	27	0.707040969
37	28	0.385454033
37	29	0.324111831
37	30	0.594520548
37	31	0.707040969
37	32	0.707040969
37	33	0.648344341
37	34	0.594520548
37	35	5.65e-07
37	36	0.458406011
37	37	1.0
37	38	0.707040969
38	0	0.840857282
38	1	0.840857282
38	2	0.840857282
38	3	0.420350385
38	4	0.594520548
38	5	0.840857282
38	6	0.840857282
38	7	0.096327638
38	8	0.353454682
38	9	0.840857282
38	10	0.499906932
38	11	0.840857282
38	12	0.499906932
38	13	0.272531793
38	14	0.420350385
38	15	0.771051586
38	16	0.771051586
38	17	0.840857282
38	18	0.840857282
38	19	0.840857282
38	20	0.458406011
38	21	0.840857282
38	22	0.707040969
38	23	0.024072945
38	24	0.840857282
38	25	0.004253556
38	26	0.249906941
38	27	0.840857282
38	28	0.458406011
38	29	0.385454033
38	30	0.499906932
38	31	0.840857282
38	32	0.707040969
38	33	0.771051586
38	34	0.707040969
38	35	4.75e-07
38	36	0.385454033
38	37	0.707040969
38	38	1.0
